,Home Team,Away Team,year,league,Home_win,Draw_win,Away_win,HT_results,AT_results
5049,ANGERS,NIMES,2020,french,0.5940654333019172,0.23243747353465688,0.17349709316342588,"['lose', 'win', 'win', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose']","['win', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw']"
5050,LILLE,DIJON,2020,french,0.7710819446421715,0.15212415878198798,0.0767938965758406,"['draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'draw']","['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'lose']"
5051,NANTES,MONACO,2020,french,0.2694560618490847,0.23963442113676942,0.4909095170141459,"['win', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'draw', 'lose']","['draw', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'lose']"
5052,MARSEILLE,STADE RENNAIS,2020,french,0.469701562566346,0.31952185655328436,0.21077658088036963,"['lose', 'draw', 'draw', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win']","['win', 'win', 'draw', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win']"
5053,BORDEAUX,LILLE,2020,french,0.3655426299263552,0.28981755267914616,0.34463981739449867,"['draw', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose']","['draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'draw']"
5054,STADE DE REIMS,ANGERS,2020,french,0.4132407065496088,0.21267088196742587,0.3740884114829653,"['lose', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'draw', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose']","['lose', 'win', 'win', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose']"
5055,STADE RENNAIS,LORIENT,2020,french,0.5536421337098845,0.2957118628636594,0.15064600342645618,"['win', 'win', 'draw', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win']","['win', 'lose', 'draw', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'win', 'lose', 'lose', 'win']"
5056,FC METZ,MONTPELLIER,2020,french,0.5030516718858999,0.287759747332153,0.2091885807819471,"['lose', 'win', 'win', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'draw']","['win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'lose', 'draw', 'lose', 'draw', 'draw']"
5057,STRASBOURG,BREST,2020,french,0.40572036042484877,0.26570800105755293,0.32857163851759835,"['lose', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'lose']","['lose', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose']"
5058,PSG,NIMES,2020,french,0.8411868257047563,0.09352481677762221,0.06528835751762141,"['win', 'lose', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'win']","['win', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win']"
5059,SAINT-ÉTIENNE,NANTES,2020,french,0.5111324410961441,0.2748178258231196,0.21404973308073638,"['win', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'draw', 'lose']","['win', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'lose']"
5060,MONACO,NICE,2020,french,0.6022434933971917,0.22362832352537404,0.1741281830774342,"['draw', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'lose', 'lose']","['win', 'lose', 'win', 'draw', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'draw']"
5061,DIJON,LYON,2020,french,0.18859209316866607,0.22786674245274421,0.5835411643785897,"['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose']","['win', 'draw', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'draw']"
5062,RC LENS,MARSEILLE,2020,french,0.39047723761454006,0.3152381005762776,0.29428466180918234,"['win', 'win', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'draw']","['lose', 'draw', 'draw', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw']"
5063,LORIENT,STADE DE REIMS,2020,french,0.3569370018824493,0.30566481573766435,0.33739818237988645,"['win', 'lose', 'draw', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'win', 'lose', 'lose', 'win']","['lose', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'draw', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose']"
5064,LYON,STRASBOURG,2020,french,0.7552730204450583,0.1304215527407948,0.11430542681414699,"['win', 'draw', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'win']","['lose', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'win']"
5065,RC LENS,STADE RENNAIS,2020,french,0.4464620143277532,0.3211137024358256,0.23242428323642125,"['win', 'win', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'draw', 'lose']","['win', 'win', 'draw', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'draw']"
5066,BREST,BORDEAUX,2020,french,0.37433248349804954,0.3106749782940395,0.3149925382079109,"['lose', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose']","['draw', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'lose']"
5067,NIMES,MONACO,2020,french,0.2665653397291092,0.2506363530200339,0.48279830725085693,"['win', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'lose']","['draw', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'lose', 'lose', 'lose']"
5068,MONTPELLIER,DIJON,2020,french,0.5385967250435081,0.2647441735366914,0.19665910141980053,"['win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'lose', 'draw', 'lose', 'draw', 'draw', 'win']","['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose']"
5069,SAINT-ÉTIENNE,FC METZ,2020,french,0.29198904956084853,0.31315848884926684,0.3948524615898847,"['win', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'draw', 'lose', 'lose']","['lose', 'win', 'win', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'draw', 'draw']"
5070,NICE,ANGERS,2020,french,0.38664210545744854,0.2561774416125959,0.35718045292995565,"['win', 'lose', 'win', 'draw', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'draw', 'win']","['lose', 'win', 'win', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'win']"
5071,NANTES,LILLE,2020,french,0.24290027791641094,0.256027386016735,0.5010723360668541,"['win', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'lose', 'lose']","['draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'draw']"
5072,MARSEILLE,PSG,2020,french,0.27725495016181967,0.20974197037338352,0.5130030794647968,"['lose', 'draw', 'draw', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win']","['win', 'lose', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'win', 'win']"
5073,PSG,NICE,2020,french,0.7881792050821177,0.13591866401065808,0.07590213090722435,"['win', 'lose', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'win', 'win']","['win', 'lose', 'win', 'draw', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'draw', 'win']"
5074,STADE DE REIMS,RC LENS,2020,french,0.3332245315893875,0.2508210369090202,0.41595443150159234,"['lose', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'draw', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'win']","['win', 'win', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'draw', 'lose', 'win']"
5075,LYON,MONTPELLIER,2020,french,0.7285138389858697,0.165335632769726,0.10615052824440421,"['win', 'draw', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'draw']","['win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'win']"
5076,MONACO,LORIENT,2020,french,0.6454941753079864,0.20385284154727376,0.15065298314473985,"['draw', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'win']","['win', 'lose', 'draw', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'win', 'lose', 'lose', 'win', 'draw', 'lose']"
5077,STADE RENNAIS,SAINT-ÉTIENNE,2020,french,0.5683500537184571,0.2528364035363616,0.17881354274518116,"['win', 'win', 'draw', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'lose']","['win', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'draw', 'lose', 'lose', 'lose']"
5078,ANGERS,NANTES,2020,french,0.5637203997918883,0.2797256297036303,0.15655397050448147,"['lose', 'win', 'win', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'win', 'win']","['win', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'lose', 'lose', 'draw']"
5079,DIJON,NIMES,2020,french,0.457927370540055,0.2532428961606137,0.2888297332993313,"['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw']","['win', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'lose', 'win']"
5080,FC METZ,STRASBOURG,2020,french,0.5577997403378779,0.2598302321835624,0.1823700274785597,"['lose', 'win', 'win', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'draw', 'draw', 'win']","['lose', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'win', 'lose']"
5081,LILLE,BREST,2020,french,0.6965858457614957,0.19147934247121384,0.11193481176729038,"['draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'draw', 'lose']","['lose', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose']"
5082,BORDEAUX,MARSEILLE,2020,french,0.26130197254512944,0.2815592183145084,0.4571388091403621,"['draw', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win']","['lose', 'draw', 'draw', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win']"
5083,BREST,LYON,2020,french,0.20121518858121748,0.22898654440141367,0.5697982670173689,"['lose', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'lose']","['win', 'draw', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'draw']"
5084,SAINT-ÉTIENNE,STADE DE REIMS,2020,french,0.4193116947241334,0.26639862046584173,0.31428968481002495,"['win', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'draw', 'win', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'draw', 'lose', 'lose', 'lose', 'lose']","['lose', 'lose', 'lose', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'draw', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'draw', 'win', 'draw']"
5085,NANTES,MARSEILLE,2020,french,0.30387699621678044,0.29039142270811874,0.4057315810751009,"['win', 'draw', 'win', 'lose', 'draw', 'lose', 'draw', 'draw', 'draw', 'draw', 'lose', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'draw', 'lose', 'lose', 'lose', 'draw', 'win']","['lose', 'draw', 'draw', 'win', 'lose', 'win', 'win', 'win', 'draw', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win']"
5086,MONTPELLIER,STADE RENNAIS,2020,french,0.4194678295593244,0.2711745163105981,0.3093576541300775,"['win', 'win', 'win', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'win', 'draw', 'win', 'draw', 'lose', 'draw', 'lose', 'draw', 'draw', 'win', 'win', 'win']","['win', 'win', 'draw', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw']"
5087,NIMES,BORDEAUX,2020,french,0.3115737672447727,0.2798953176256171,0.40853091512961026,"['win', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'win', 'draw', 'draw', 'lose', 'draw', 'draw', 'lose', 'lose', 'draw', 'win', 'lose', 'win', 'lose']","['draw', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'draw']"
5088,STRASBOURG,ANGERS,2020,french,0.42714135994076036,0.21984697560214833,0.3530116644570913,"['lose', 'win', 'lose', 'lose', 'lose', 'draw', 'draw', 'lose', 'win', 'win', 'lose', 'draw', 'draw', 'win', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'win', 'lose', 'lose']","['lose', 'win', 'win', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'win', 'lose', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'win']"
5089,NICE,FC METZ,2020,french,0.3847911033893851,0.29289250895740054,0.32231638765321435,"['win', 'lose', 'win', 'draw', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'lose']","['lose', 'win', 'win', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'draw', 'draw', 'win', 'draw']"
5090,RC LENS,DIJON,2020,french,0.6512925885996678,0.21547304581018029,0.13323436559015187,"['win', 'win', 'win', 'draw', 'draw', 'lose', 'lose', 'win', 'lose', 'lose', 'draw', 'draw', 'win', 'draw', 'draw', 'win', 'win', 'lose', 'draw', 'lose', 'win', 'draw', 'lose', 'win', 'win']","['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'win']"
5091,LORIENT,LILLE,2020,french,0.15266918108804298,0.21814098409897156,0.6291898348129855,"['win', 'lose', 'draw', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'draw', 'win', 'win', 'win', 'win', 'lose', 'lose', 'win', 'draw', 'lose', 'lose']","['draw', 'win', 'win', 'win', 'draw', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'draw', 'draw', 'win', 'lose', 'draw', 'win', 'draw', 'win', 'draw', 'win', 'draw', 'lose', 'draw']"
5092,PSG,MONACO,2020,french,0.7101823480111872,0.170395240437,0.11942241155181284,"['win', 'lose', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose']","['draw', 'win', 'win', 'draw', 'win', 'win', 'win', 'lose', 'draw', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'lose', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'lose']"
5093,STADE RENNAIS,NICE,2020,french,0.542953979772436,0.2832382433647875,0.17380777686277646,"['win', 'win', 'draw', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'draw', 'lose', 'draw', 'lose', 'lose', 'win', 'win', 'win', 'draw', 'win', 'draw', 'win', 'win', 'draw', 'lose', 'draw']","['win', 'lose', 'win', 'draw', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'win', 'lose', 'win', 'win', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'draw', 'win', 'win', 'lose']"
5094,BORDEAUX,FC METZ,2020,french,0.37769612518763435,0.30163403316130066,0.320669841651065,"['draw', 'draw', 'draw', 'win', 'win', 'lose', 'win', 'lose', 'lose', 'win', 'win', 'lose', 'draw', 'lose', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'draw', 'lose']","['lose', 'win', 'win', 'win', 'draw', 'lose', 'lose', 'win', 'draw', 'draw', 'win', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'lose', 'lose', 'lose', 'draw', 'draw', 'win', 'draw', 'draw']"
5095,DIJON,PSG,2020,french,0.19586661355287086,0.21865237462776352,0.5854810118193656,"['lose', 'lose', 'draw', 'draw', 'draw', 'lose', 'draw', 'lose', 'lose', 'draw', 'draw', 'lose', 'lose', 'lose', 'lose', 'lose', 'win', 'lose', 'lose', 'lose', 'lose', 'lose', 'lose', 'draw', 'win', 'draw']","['win', 'lose', 'win', 'win', 'win', 'draw', 'lose', 'win', 'win', 'win', 'win', 'win', 'win', 'lose', 'lose', 'lose', 'win', 'win', 'win', 'lose', 'win', 'win', 'win', 'win', 'lose', 'win']"
